Time, Acc X, Acc Y, Acc Z, Mag X, Mag Y, Mag Z, Gyr X, Gyr Y, Gyr Z, Press
31.950000, -0.344531, 2.335156, 9.311914, 31.600000, -32.299999, -1.700000, -4.572519, 14.000000, 1.007634, 1006.210022
32.100000, -1.110156, 2.316016, 9.110938, 33.099998, -35.799999, 2.600000, 37.847328, 11.335877, -12.541985, 1006.210022
32.250000, -0.880469, 3.598438, 9.024805, 37.000000, -38.500000, 9.900000, 11.381680, 8.931297, -9.244275, 1006.210022
32.400000, -1.933203, 3.713281, 8.029492, 38.799999, -40.700001, 13.600000, 25.671755, 2.038168, -6.396946, 1006.210022
32.550000, -1.579102, 4.459766, 8.086914, 40.500000, -42.700001, 18.000000, 21.442749, 6.419847, 1.083969, 1006.210022
32.700000, -2.172461, 5.014844, 7.407422, 41.500000, -43.799999, 24.299999, 28.198473, 25.312977, -5.396946, 1006.210022
32.850000, -2.737109, 5.158399, 6.976758, 44.400002, -45.099998, 31.299999, 27.244274, 13.045801, -13.946565, 1006.210022
33.000000, -2.756250, 5.148828, 6.967187, 47.500000, -45.200001, 36.599998, 5.603054, 24.435114, -7.473282, 1006.210022
33.150000, -3.110352, 6.144141, 6.019727, 50.200001, -45.700001, 43.599998, 42.885498, 26.854961, 0.183206, 1006.210022
33.300000, -3.617578, 6.182422, 5.292383, 51.400002, -45.700001, 54.000000, 50.961834, 30.885496, 1.992366, 1006.210022
33.450000, -4.402344, 6.995899, 4.325781, 52.400002, -45.400002, 64.000000, 36.961834, 10.412213, 2.877863, 1006.210022
33.600000, -4.344922, 7.972071, 3.043360, 48.299999, -46.700001, 69.000000, 39.503819, 7.000000, 39.534351, 1006.210022
33.750000, -3.215625, 8.555860, 2.765820, 43.500000, -47.400002, 74.300003, 47.557251, 2.564885, 37.480915, 1006.210022
33.900000, -2.775391, 9.225781, 1.559961, 39.000000, -46.500000, 79.400002, 39.335876, -2.687023, 33.221375, 1006.210022
34.050000, -2.182031, 9.579883, 0.449805, 34.500000, -45.799999, 83.000000, 35.961834, -4.541985, 35.312977, 1006.200012
34.200000, -0.928320, 9.426758, -0.430664, 30.200001, -45.000000, 85.000000, 8.465649, -5.480916, 26.053434, 1006.200012
34.350000, -0.258398, 9.800000, -0.784766, 25.700001, -43.299999, 86.300003, 23.122137, -3.450382, 33.938931, 1006.200012
34.500000, 0.047852, 9.560742, -1.339844, 22.799999, -41.599998, 87.500000, 21.221375, -4.068702, 22.213741, 1006.200012
34.650000, 0.756055, 9.685157, -1.732227, 20.000000, -40.799999, 87.900002, 6.717557, 0.938931, 23.106871, 1006.200012
34.800000, 2.182031, 10.402930, -2.450000, 17.000000, -39.799999, 88.500000, 4.946565, -2.671756, 24.007633, 1006.190002
34.950000, 2.220313, 9.369336, -2.430859, 12.800000, -36.500000, 89.400002, 24.190840, -5.809160, 38.534351, 1006.190002
35.100000, 3.541016, 9.139648, -3.378320, 8.300000, -34.200001, 88.900002, 25.862595, -4.167939, 40.427483, 1006.190002
35.250000, 4.498047, 8.708984, -3.808985, 3.500000, -30.200001, 89.000000, 28.755726, -9.389313, 41.755726, 1006.190002
35.400000, 5.244531, 7.627539, -4.000391, -0.800000, -26.700001, 88.099998, 13.694656, -8.412213, 46.702290, 1006.190002
35.550000, 6.191992, 7.158594, -4.373633, -4.800000, -23.000000, 87.300003, 20.091602, -4.717557, 42.458015, 1006.190002
35.700000, 7.283008, 6.144141, -4.536328, -8.000000, -18.000000, 87.199997, 2.977099, -6.083970, 59.282444, 1006.190002
35.850000, 7.694531, 5.282813, -5.139258, -11.800000, -12.500000, 85.800003, 14.992367, -4.083970, 40.793892, 1006.190002
36.000000, 7.895508, 4.431055, -5.598633, -14.500000, -8.000000, 85.199997, 27.061069, -3.503817, 41.343510, 1006.190002
36.150000, 8.555860, 3.598438, -5.665625, -15.500000, -3.500000, 84.900002, 14.664123, -1.877863, 21.465649, 1006.190002
36.300000, 8.479297, 2.641406, -5.474219, -17.799999, -1.100000, 82.900002, 5.503817, 11.297709, 28.297710, 1006.190002
36.450000, 8.909961, 2.153320, -5.579492, -20.799999, 2.400000, 79.599998, 12.160305, 12.725191, 27.893129, 1006.190002
36.600000, 9.130078, 1.244141, -4.727735, -23.500000, 6.500000, 76.000000, -23.885496, 15.480916, 36.870228, 1006.190002
36.750000, 9.139648, -0.239258, -4.861719, -26.700001, 11.000000, 71.199997, 13.015267, 22.137405, 60.160305, 1006.190002
36.900000, 8.957812, -1.693945, -4.057813, -29.400000, 16.600000, 66.699997, 12.954199, 10.648855, 20.496183, 1006.190002
37.050000, 9.646875, -1.435547, -4.373633, -31.100000, 19.400000, 63.500000, 14.793893, 15.473283, 14.748092, 1006.200012
37.200000, 9.570312, -2.344727, -3.445312, -32.900002, 22.600000, 59.099998, 17.977098, 23.236641, 16.763359, 1006.200012
37.350000, 9.790430, -2.670117, -2.957227, -35.099998, 27.900000, 53.000000, 30.770992, 20.793894, 27.244274, 1006.200012
37.500000, 9.168360, -3.550586, -2.478711, -36.500000, 30.799999, 48.099998, 12.274809, 18.022902, -1.603053, 1006.200012
37.650000, 9.666016, -2.985938, -1.454687, -38.099998, 32.400002, 43.299999, 32.442749, 12.404580, -0.748092, 1006.200012
37.800000, 9.484179, -3.780273, -1.952344, -38.299999, 34.900002, 40.700001, 30.122137, 2.946565, 18.190840, 1006.200012
37.950000, 9.398047, -4.297071, -0.679492, -38.099998, 40.599998, 34.700001, 20.709923, 18.656488, 46.221375, 1006.200012
38.100000, 9.024805, -4.813867, -0.229688, -37.299999, 47.400002, 27.400000, 67.312981, 8.938931, 44.763359, 1006.200012
38.250000, 8.374023, -5.895313, 1.119727, -35.500000, 52.099998, 22.600000, 17.519083, -6.519084, 26.954199, 1006.200012
38.400000, 7.158594, -6.699219, 1.100586, -31.799999, 56.599998, 20.299999, -4.076336, -4.809160, 45.587788, 1006.200012
38.550000, 6.718359, -7.101172, 0.114844, -26.500000, 59.500000, 24.400000, -13.328244, -5.709924, 65.328247, 1006.200012
38.700000, 6.220703, -8.383594, 0.124414, -20.600000, 60.900002, 30.299999, -32.923664, -11.404580, 46.435116, 1006.200012
38.850000, 5.694336, -8.756836, -1.071875, -14.100000, 59.799999, 38.599998, -39.015266, -8.091603, 50.480915, 1006.190002
39.000000, 3.186914, -9.493751, -2.784961, -3.800000, 55.299999, 53.500000, -45.351147, -22.435114, 35.946564, 1006.190002
39.150000, 2.583984, -9.254493, -3.588867, 2.100000, 50.299999, 62.900002, -40.267174, -16.725191, 20.351145, 1006.190002
39.300000, 2.335156, -8.900391, -5.014844, 6.900000, 46.000000, 70.599998, -27.305344, -22.725191, 11.534351, 1006.190002
39.450000, 1.368555, -8.307032, -5.971875, 12.000000, 40.099998, 77.599998, -53.160305, -17.648855, 18.404581, 1006.190002
39.600000, 1.225000, -8.115625, -6.383399, 17.000000, 34.400002, 84.400002, -34.236641, -12.969465, 13.030535, 1006.190002
39.750000, 0.401953, -7.340430, -7.350000, 20.000000, 30.100000, 88.800003, -22.030535, -10.152672, 9.748092, 1006.190002
39.900000, 0.411523, -6.574805, -7.493555, 24.000000, 22.100000, 95.400002, -84.358780, -16.229008, 8.221375, 1006.190002
40.050000, -0.267969, -5.053125, -9.139648, 28.100000, 14.300000, 101.000000, -34.969467, -10.122137, 5.282443, 1006.190002
40.200000, -0.382812, -4.785156, -9.053515, 30.100000, 8.300000, 104.000000, -31.580153, -1.526718, 18.488550, 1006.190002
40.350000, -1.445117, -4.000391, -9.742579, 32.200001, 3.400000, 106.000000, -26.832062, 14.984733, 13.946565, 1006.179993
40.500000, -1.253711, -3.253906, -9.685157, 31.900000, -1.100000, 107.300003, -40.114502, 1.908397, 26.778625, 1006.179993
40.650000, -1.713086, -1.693945, -10.192383, 33.700001, -7.100000, 108.099998, -32.770992, -4.450382, 14.068703, 1006.179993
40.800000, -1.282422, -0.928320, -9.972266, 33.099998, -14.400000, 108.099998, -58.145039, 9.664123, 43.916031, 1006.179993
40.950000, -1.205859, 0.248828, -10.345508, 32.599998, -22.100000, 107.000000, -43.290077, 3.534351, 11.015267, 1006.179993
41.100000, -1.225000, 2.076758, -9.742579, 32.400002, -29.100000, 103.900002, -47.145039, -22.145039, 33.862595, 1006.179993
41.250000, -2.086328, 3.761133, -9.780860, 33.900002, -35.200001, 99.500000, -36.839695, -0.038168, 12.450381, 1006.179993
41.400000, -1.808789, 5.608203, -8.996094, 33.200001, -39.299999, 95.000000, -46.496181, -16.251909, 30.648855, 1006.179993
41.550000, -1.291992, 4.612891, -8.469727, 33.299999, -43.000000, 89.800003, -39.687023, -9.374045, 4.465649, 1006.179993
41.700000, -1.598242, 5.292383, -7.962500, 33.000000, -46.000000, 83.400002, -55.290077, 11.641221, -2.519084, 1006.179993
41.850000, -1.397266, 6.814063, -7.483984, 32.299999, -47.000000, 80.400002, -14.503817, 21.083969, 13.610687, 1006.179993
42.000000, -0.468945, 6.842773, -7.062891, 30.700001, -47.500000, 78.199997, -15.557252, 13.900764, 5.351145, 1006.179993
42.150000, -0.401953, 7.330860, -6.995899, 28.700001, -48.799999, 74.500000, -31.801527, 28.755726, 3.862595, 1006.179993
42.300000, 0.277539, 8.201758, -6.488672, 27.400000, -50.799999, 67.900002, -20.320610, 10.374045, 6.557252, 1006.169983
42.450000, 0.823047, 8.240039, -5.761328, 26.500000, -50.799999, 62.500000, -30.717558, 11.656488, -8.648855, 1006.169983
42.600000, 0.966602, 8.364453, -5.081836, 24.900000, -50.799999, 57.400002, -25.366413, 19.351145, 11.412213, 1006.169983
42.750000, 1.397266, 9.570312, -4.727735, 24.000000, -50.900002, 53.200001, -4.801527, 14.122137, 2.259542, 1006.169983
42.900000, 1.301563, 9.235352, -4.383203, 24.200001, -50.799999, 51.700001, -8.061069, 24.167938, -3.473282, 1006.169983
43.050000, 1.483398, 8.785547, -3.856836, 23.500000, -49.900002, 48.400002, -19.679390, 10.870229, 8.908397, 1006.169983
43.200000, 1.732227, 9.493751, -3.119922, 21.500000, -48.299999, 42.000000, -38.748093, 27.404581, 18.984734, 1006.169983
43.350000, 2.765820, 9.589454, -2.019336, 18.900000, -46.599998, 32.500000, -41.343510, 23.694656, 10.083969, 1006.169983
43.500000, 2.459570, 9.704297, -1.167578, 19.500000, -44.799999, 26.500000, -35.763359, 17.580153, -6.213740, 1006.169983
43.650000, 2.631836, 9.713867, 0.114844, 18.100000, -41.400002, 18.600000, -44.152672, 12.564885, 25.343512, 1006.169983
43.800000, 3.330469, 9.828712, 1.062305, 17.600000, -40.099998, 14.800000, -21.236641, 9.648855, 10.496183, 1006.169983
43.950000, 3.263477, 8.900391, 1.617383, 16.500000, -38.599998, 10.200000, -23.870230, 16.717558, 16.908398, 1006.169983
44.100000, 3.770703, 8.842969, 2.545703, 14.600000, -34.799999, 4.000000, -46.458015, 16.633587, 29.557251, 1006.169983
44.250000, 4.230078, 8.680274, 3.110352, 13.600000, -32.500000, 0.300000, 0.809160, 10.015267, 4.877862, 1006.169983
44.400000, 4.373633, 8.153907, 3.655859, 13.300000, -31.400000, -1.000000, -13.732824, 9.419847, 13.877863, 1006.169983
44.550000, 4.565039, 7.751953, 3.856836, 11.300000, -29.000000, -4.400000, -26.824427, 14.862596, 33.145039, 1006.169983
44.700000, 4.909570, 7.369141, 4.488477, 9.100000, -25.700001, -10.100000, -28.786259, 16.702290, 33.312977, 1006.169983
44.850000, 5.263672, 6.641797, 5.177539, 8.100000, -23.700001, -12.300000, -10.900764, 10.167939, 19.610687, 1006.169983
45.000000, 5.550781, 5.828321, 5.579492, 5.800000, -20.000000, -17.100000, -52.137405, 12.022901, 38.618320, 1006.169983
45.150000, 5.904883, 4.679883, 6.440820, 4.000000, -13.500000, -23.900000, -38.267174, 13.625955, 31.763359, 1006.169983
45.300000, 5.837891, 3.981250, 6.900196, 4.200000, -11.200000, -26.200001, -15.725191, 13.259542, 5.755725, 1006.169983
45.450000, 5.598633, 3.866406, 7.129883, 5.200000, -9.700000, -26.799999, 7.366412, 7.778626, -0.175573, 1006.169983
45.600000, 5.790039, 3.703711, 7.436133, 6.400000, -9.700000, -26.700001, -10.809160, 24.664122, 20.656488, 1006.169983
45.750000, 5.072266, 3.052930, 7.522266, 10.100000, -8.900000, -26.299999, -9.267176, 45.213741, 11.374045, 1006.169983
45.900000, 3.885547, 2.947656, 8.469727, 18.100000, -9.800000, -21.700001, 1.175573, 65.885498, 17.236641, 1006.169983
46.050000, 2.650977, 2.842383, 8.909961, 24.000000, -11.100000, -17.299999, -6.396946, 27.404581, 4.885496, 1006.169983
46.200000, 2.402148, 2.469141, 9.015235, 26.799999, -11.100000, -16.299999, -8.618320, 11.320611, 3.229008, 1006.169983
46.350000, 2.191602, 2.335156, 9.034375, 27.600000, -9.900000, -16.299999, -12.465649, 6.526718, 4.435114, 1006.169983
46.500000, 1.933203, 2.028906, 9.043945, 28.100000, -8.300000, -17.100000, -14.427481, 8.618320, 3.984733, 1006.169983
46.650000, 1.856641, 1.923633, 9.149219, 29.100000, -6.700000, -17.400000, -2.068702, 4.770992, -1.251908, 1006.169983
46.800000, 1.741797, 1.741797, 9.120508, 29.500000, -6.300000, -17.200001, -3.351145, 4.648855, -0.312977, 1006.169983
46.950000, 1.636523, 1.780078, 9.130078, 29.000000, -6.000000, -17.500000, 1.648855, -0.351145, -0.648855, 1006.169983
47.100000, 1.741797, 1.579102, 9.264063, 29.500000, -6.000000, -17.200001, 0.648855, 1.625954, -2.328244, 1006.169983
